Row ID,Order Priority,Discount,Unit Price,Shipping Cost,Customer ID,Customer Name,Ship Mode,Customer Segment,Product Category,Product Sub-Category,Product Container,Product Name,Product Base Margin,Country,Region,State or Province,City,Postal Code,Order Date,Ship Date,Profit,Quantity ordered new,Sales,Order ID
18817,High,0.1,58.1,1.49,190,Lloyd Norris,Regular Air,Corporate,Office Supplies,Binders and Binder Accessories,Small Box,Avery Arch Ring Binders,0.38,United States,Central,Illinois,Arlington Heights,60004,2015-02-12,2015-02-13,113.6499,3,164.71,89092
18818,High,0.01,80.48,4.5,191,Gerald Kearney,Regular Air,Corporate,Office Supplies,Appliances,Small Box,APC 7 Outlet Network SurgeArrest Surge Protector,0.55,United States,Central,Illinois,Aurora,60505,2015-02-12,2015-02-15,-35.4744,1,79.68,89092
20520,Not Specified,0.05,3.8,1.49,191,Gerald Kearney,Regular Air,Corporate,Office Supplies,Binders and Binder Accessories,Small Box,Durable Pressboard Binders,0.38,United States,Central,Illinois,Aurora,60505,2015-04-09,2015-04-11,14.466999999999999,14,53.26,89093
20521,Not Specified,0.09,30.73,4.0,191,Gerald Kearney,Regular Air,Corporate,Technology,Computer Peripherals,Small Box,Fellowes 17-key keypad for PS/2 interface,0.75,United States,Central,Illinois,Aurora,60505,2015-04-09,2015-04-09,-99.9864,7,203.49,89093
20522,Not Specified,0.0,125.99,8.08,191,Gerald Kearney,Regular Air,Corporate,Technology,Telephones and Communication,Small Box,StarTAC ST7762,0.57,United States,Central,Illinois,Aurora,60505,2015-04-09,2015-04-10,1348.59672,22,2356.01,89093
19663,Not Specified,0.0,213.45,14.7,193,Danny Hong,Delivery Truck,Corporate,Technology,Office Machines,Jumbo Drum,Panasonic KX-P2130 Dot Matrix Printer,0.59,United States,West,Utah,Layton,84041,2015-01-03,2015-01-05,-560.81418,1,224.12,90430
20645,Medium,0.07,6.54,5.27,193,Danny Hong,Regular Air,Corporate,Office Supplies,Binders and Binder Accessories,Small Box,Wilson Jones® Four-Pocket Poly Binders,0.36,United States,West,Utah,Layton,84041,2015-03-30,2015-04-01,-66.0445,21,140.3,90432
24273,Not Specified,0.02,6.48,9.17,194,Tammy Goldman,Regular Air,Corporate,Office Supplies,Paper,Small Box,Xerox 1996,0.37,United States,West,Utah,Lehi,84043,2015-01-10,2015-01-11,-105.68520000000001,4,28.2,90431
20646,Medium,0.09,3.29,1.35,194,Tammy Goldman,Regular Air,Corporate,Office Supplies,Rubber Bands,Wrap Bag,Acco® Hot Clips™ Clips to Go,0.4,United States,West,Utah,Lehi,84043,2015-03-30,2015-04-01,15.66,23,71.55,90432
25158,Critical,0.0,161.55,19.99,197,Samantha Weaver,Regular Air,Small Business,Office Supplies,Storage & Organization,Small Box,Fellowes Super Stor/Drawer® Files,0.66,United States,Central,Kansas,Overland Park,66212,2015-04-02,2015-04-04,1167.1580000000001,19,3108.98,88921
7158,Critical,0.0,161.55,19.99,198,Leroy Blanchard,Regular Air,Small Business,Office Supplies,Storage & Organization,Small Box,Fellowes Super Stor/Drawer® Files,0.66,United States,Central,Michigan,Detroit,48138,2015-04-02,2015-04-04,1014.9200000000001,77,12599.55,51072
22136,Not Specified,0.09,12.28,4.86,202,Max Small,Regular Air,Corporate,Office Supplies,Paper,Small Box,Xerox 1933,0.38,United States,Central,Oklahoma,Bartlesville,74006,2015-04-27,2015-04-28,1.73,3,34.65,88971
18783,High,0.03,7.37,5.53,202,Max Small,Regular Air,Corporate,Technology,Computer Peripherals,Small Pack,"Imation 3.5"" Unformatted DS/HD Diskettes, 10/Box",0.69,United States,Central,Oklahoma,Bartlesville,74006,2015-01-16,2015-01-18,-133.7,11,85.79,88972
21401,Low,0.05,1.86,2.58,210,Floyd Dale,Regular Air,Home Office,Office Supplies,Rubber Bands,Wrap Bag,"Super Bands, 12/Pack",0.82,United States,East,New York,Troy,12180,2015-01-17,2015-01-21,-66.62,9,17.61,85965
23097,Medium,0.09,5.4,7.78,210,Floyd Dale,Express Air,Home Office,Office Supplies,Binders and Binder Accessories,Small Box,3M Organizer Strips,0.37,United States,East,New York,Troy,12180,2015-06-02,2015-06-02,-21.48775,4,27.3,85966
23098,Medium,0.02,20.28,6.68,210,Floyd Dale,Regular Air,Home Office,Furniture,Office Furnishings,Small Box,"Seth Thomas 8 1/2"" Cubicle Clock",0.53,United States,East,New York,Troy,12180,2015-06-02,2015-06-02,44.677499999999995,3,64.75,85966
23099,Medium,0.0,11.55,2.36,210,Floyd Dale,Regular Air,Home Office,Office Supplies,Pens & Art Supplies,Wrap Bag,Newell 309,0.55,United States,East,New York,Troy,12180,2015-06-02,2015-06-03,23.595,5,62.98,85966
23605,Medium,0.01,10.06,2.06,211,Anna Wood,Regular Air,Consumer,Office Supplies,Paper,Wrap Bag,Riverleaf Stik-Withit® Designer Note Cubes®,0.39,United States,East,New York,Utica,13501,2015-01-06,2015-01-08,7.59,2,21.2,85964
23606,Medium,0.0,65.99,5.92,211,Anna Wood,Regular Air,Consumer,Technology,Telephones and Communication,Small Box,252,0.55,United States,East,New York,Utica,13501,2015-01-06,2015-01-08,-107.987,3,173.32,85964
23100,Medium,0.05,2.08,2.56,211,Anna Wood,Regular Air,Home Office,Office Supplies,"Scissors, Rulers and Trimmers",Small Pack,Kleencut® Forged Office Shears by Acme United Corporation,0.55,United States,East,New York,Utica,13501,2015-06-02,2015-06-03,-36.25,20,42.29,85966
26303,Medium,0.05,119.99,56.14,218,Frances Saunders,Delivery Truck,Consumer,Technology,Office Machines,Jumbo Box,Hewlett-Packard 2600DN Business Color Inkjet Printer,0.39,United States,West,Utah,Murray,84107,2015-06-09,2015-06-11,-102.5121,6,730.37,88048
21203,Medium,0.03,60.89,32.41,228,Colleen Andrews,Delivery Truck,Small Business,Furniture,Chairs & Chairmats,Jumbo Drum,"Global Push Button Manager's Chair, Indigo",0.56,United States,South,North Carolina,Mint Hill,28227,2015-04-02,2015-04-03,36.354,7,450.49,88527
25500,Medium,0.07,5.81,8.49,233,Michele Bullard,Regular Air,Small Business,Office Supplies,Binders and Binder Accessories,Small Box,Fellowes Black Plastic Comb Bindings,0.39,United States,Central,Illinois,Orland Park,60462,2015-02-20,2015-02-22,-243.23649999999998,10,58.8,90237
25501,Medium,0.04,9.65,6.22,233,Michele Bullard,Regular Air,Small Business,Furniture,Office Furnishings,Small Box,"Eldon Expressions™ Desk Accessory, Wood Pencil Holder, Oak",0.55,United States,Central,Illinois,Orland Park,60462,2015-02-20,2015-02-21,-53.62,12,120.47,90237
23058,Critical,0.06,279.81,23.19,234,Don Cameron,Delivery Truck,Small Business,Office Supplies,Appliances,Jumbo Drum,Sanyo 2.5 Cubic Foot Mid-Size Office Refrigerators,0.59,United States,Central,Iowa,Newton,50208,2015-02-05,2015-02-06,1103.9723999999999,6,1599.96,90236
25121,High,0.03,28.53,1.49,234,Don Cameron,Regular Air,Small Business,Office Supplies,Binders and Binder Accessories,Small Box,Lock-Up Easel 'Spel-Binder',0.38,United States,Central,Iowa,Newton,50208,2015-03-27,2015-03-29,136.3371,7,197.59,90238
25122,High,0.01,15.28,1.99,234,Don Cameron,Regular Air,Small Business,Technology,Computer Peripherals,Small Pack,"Memorex 4.7GB DVD+R, 3/Pack",0.42,United States,Central,Iowa,Newton,50208,2015-03-27,2015-03-29,-12.46,2,33.04,90238
22044,Low,0.06,3.34,7.49,234,Don Cameron,Express Air,Small Business,Office Supplies,Pens & Art Supplies,Wrap Bag,"Eldon Spacemaker® Box, Quick-Snap Lid, Clear",0.54,United States,Central,Iowa,Newton,50208,2015-04-28,2015-04-30,-175.86,8,27.45,90239
18885,Not Specified,0.0,442.14,14.7,236,Shawn McIntyre,Delivery Truck,Corporate,Technology,Office Machines,Jumbo Drum,Okidata ML390 Turbo Dot Matrix Printers,0.56,United States,West,Colorado,Louisville,80027,2015-02-22,2015-02-22,3294.8258999999994,10,4775.11,86621
24327,Medium,0.1,19.98,5.77,240,Gilbert Scarborough,Express Air,Small Business,Office Supplies,Paper,Small Box,Xerox Blank Computer Paper,0.38,United States,West,Colorado,Fountain,80817,2015-04-20,2015-04-20,35.09,3,57.41,90479
24328,Medium,0.06,259.71,66.67,241,Amy Ellis Holder,Delivery Truck,Small Business,Furniture,Tables,Jumbo Box,"Bevis Round Bullnose 29"" High Table Top",0.61,United States,West,Colorado,Grand Junction,81503,2015-04-20,2015-04-21,785.63,11,2809.87,90479
25264,Low,0.01,5.94,9.92,241,Amy Ellis Holder,Regular Air,Small Business,Office Supplies,Binders and Binder Accessories,Small Box,Storex Dura Pro™ Binders,0.38,United States,West,Colorado,Grand Junction,81503,2015-05-26,2015-06-02,-256.519,13,79.93,90480
25265,Low,0.02,125.99,3.0,241,Amy Ellis Holder,Regular Air,Small Business,Technology,Telephones and Communication,Small Box,270c,0.59,United States,West,Colorado,Grand Junction,81503,2015-05-26,2015-05-26,398.358,8,873.18,90480
18849,Medium,0.02,146.05,80.2,247,Marshall Brandt Briggs,Delivery Truck,Corporate,Furniture,Tables,Jumbo Box,BPI Conference Tables,0.71,United States,South,Tennessee,Maryville,37804,2015-02-23,2015-02-23,-101.19200000000001,5,798.69,89139
18850,Medium,0.06,65.99,5.92,247,Marshall Brandt Briggs,Regular Air,Corporate,Technology,Telephones and Communication,Small Box,252,0.55,United States,South,Tennessee,Maryville,37804,2015-02-23,2015-02-24,-3.3320000000000336,14,792.11,89139
18842,Medium,0.09,2.88,0.99,247,Marshall Brandt Briggs,Regular Air,Corporate,Office Supplies,Labels,Small Box,Avery 514,0.36,United States,South,Tennessee,Maryville,37804,2015-03-21,2015-03-23,-145.082,10,28.73,89140
18773,Critical,0.02,2.58,1.3,250,Brenda Nelson Blanchard,Express Air,Corporate,Office Supplies,Pens & Art Supplies,Wrap Bag,DIXON Oriole® Pencils,0.59,United States,Central,Minnesota,Richfield,55423,2015-05-28,2015-05-29,1.1080000000000014,39,109.74,87214
18774,Critical,0.02,65.99,3.9,250,Brenda Nelson Blanchard,Regular Air,Corporate,Technology,Telephones and Communication,Small Box,StarTAC Series,0.55,United States,Central,Minnesota,Richfield,55423,2015-05-28,2015-05-29,1061.3790000000001,27,1543.55,87214
18801,Medium,0.1,280.98,35.67,254,Brett Hawkins,Delivery Truck,Home Office,Furniture,Tables,Jumbo Box,Global Adaptabilities™ Conference Tables,0.66,United States,West,Colorado,Highlands Ranch,80126,2015-06-10,2015-06-11,-53.745,5,1332.82,86268
20577,Critical,0.03,8.34,2.64,256,Irene Li,Regular Air,Home Office,Office Supplies,"Scissors, Rulers and Trimmers",Small Pack,Acme® Elite Stainless Steel Scissors,0.59,United States,East,Pennsylvania,Hanover,17331,2015-01-31,2015-02-02,0.6839999999999989,4,34.64,86267
24498,Medium,0.05,17.48,1.99,258,Allan Shields,Regular Air,Consumer,Technology,Computer Peripherals,Small Pack,"Maxell Pro 80 Minute CD-R, 10/Pack",0.45,United States,South,Florida,Seminole,33772,2015-01-02,2015-01-04,-127.00800000000001,3,52.47,85858
18011,Low,0.09,2.88,0.7,259,Edward Pugh,Regular Air,Consumer,Office Supplies,Pens & Art Supplies,Wrap Bag,Newell 340,0.56,United States,West,New Mexico,Santa Fe,87505,2015-01-19,2015-01-19,5.7532000000000005,10,26.38,85857
22370,High,0.05,31.76,45.51,263,Carlos Hess,Delivery Truck,Small Business,Furniture,Tables,Jumbo Box,Hon iLevel™ Computer Training Table,0.65,United States,East,Ohio,Cleveland Heights,44106,2015-01-21,2015-01-23,-2177.986096,9,304.34,86297
20858,Not Specified,0.0,73.98,12.14,266,Ross Frederick,Express Air,Corporate,Technology,Computer Peripherals,Small Box,Keytronic 105-Key Spanish Keyboard,0.67,United States,Central,Texas,San Antonio,78207,2015-05-18,2015-05-20,326.25,17,1300.81,90593
19823,Medium,0.08,6.48,7.03,266,Ross Frederick,Regular Air,Corporate,Office Supplies,Paper,Small Box,Xerox 214,0.37,United States,Central,Texas,San Antonio,78207,2015-05-15,2015-05-16,8.93200000000001,10,67.86,90594
19824,Medium,0.01,20.34,35.0,266,Ross Frederick,Regular Air,Corporate,Office Supplies,Storage & Organization,Large Box,Tennsco Commercial Shelving,0.84,United States,Central,Texas,San Antonio,78207,2015-05-15,2015-05-16,229.63800000000015,33,747.28,90594
18770,Low,0.02,5.58,5.3,268,James Beck,Regular Air,Home Office,Office Supplies,Envelopes,Small Box,Staples Brown Kraft Recycled Clasp Envelopes,0.35,United States,West,Arizona,Flagstaff,86001,2015-04-07,2015-04-12,-22.48,3,18.67,88941
18771,Low,0.03,40.89,18.98,268,James Beck,Regular Air,Home Office,Furniture,Office Furnishings,Small Box,Eldon Executive Woodline II Cherry Finish Desk Accessories,0.57,United States,West,Arizona,Flagstaff,86001,2015-04-07,2015-04-14,78.98,5,210.77,88941
23059,Low,0.09,35.94,6.66,269,Calvin Boyette,Regular Air,Home Office,Office Supplies,Envelopes,Small Box,"Tyvek ® Top-Opening Peel & Seel ® Envelopes, Gray",0.4,United States,West,Arizona,Gilbert,85234,2015-06-05,2015-06-10,144.2928,6,209.12,88942
23060,Low,0.0,170.98,13.99,269,Calvin Boyette,Regular Air,Home Office,Furniture,Office Furnishings,Medium Box,Tenex Antistatic Computer Chair Mats,0.75,United States,West,Arizona,Gilbert,85234,2015-06-05,2015-06-12,888.1473,7,1287.17,88942
23061,Low,0.09,4.98,7.44,269,Calvin Boyette,Regular Air,Home Office,Office Supplies,Paper,Small Box,Xerox 1922,0.36,United States,West,Arizona,Gilbert,85234,2015-06-05,2015-06-07,-46.005,9,46.17,88942
19515,Medium,0.1,80.97,30.06,271,Sam Rouse,Delivery Truck,Small Business,Technology,Office Machines,Jumbo Box,Hewlett-Packard Deskjet 940 REFURBISHED Color Inkjet Printer,0.4,United States,South,Georgia,Forest Park,30297,2015-03-30,2015-03-31,128.0253,12,899.81,88940
770,Low,0.02,5.58,5.3,272,Eleanor Swain,Regular Air,Home Office,Office Supplies,Envelopes,Small Box,Staples Brown Kraft Recycled Clasp Envelopes,0.35,United States,South,North Carolina,Charlotte,28204,2015-04-07,2015-04-12,-29.898400000000002,11,68.46,5509
771,Low,0.03,40.89,18.98,272,Eleanor Swain,Regular Air,Home Office,Furniture,Office Furnishings,Small Box,Eldon Executive Woodline II Cherry Finish Desk Accessories,0.57,United States,South,North Carolina,Charlotte,28204,2015-04-07,2015-04-14,52.9166,21,885.23,5509
5059,Low,0.09,35.94,6.66,272,Eleanor Swain,Regular Air,Home Office,Office Supplies,Envelopes,Small Box,"Tyvek ® Top-Opening Peel & Seel ® Envelopes, Gray",0.4,United States,South,North Carolina,Charlotte,28204,2015-06-05,2015-06-10,72.1858,24,836.47,36069
5061,Low,0.09,4.98,7.44,272,Eleanor Swain,Regular Air,Home Office,Office Supplies,Paper,Small Box,Xerox 1922,0.36,United States,South,North Carolina,Charlotte,28204,2015-06-05,2015-06-07,-122.3733,37,189.83,36069
22180,Not Specified,0.09,15.28,10.91,275,Roger Blalock Cassidy,Regular Air,Corporate,Office Supplies,Binders and Binder Accessories,Small Box,Recycled Premium Regency Composition Covers,0.36,United States,East,Connecticut,Fairfield,6824,2015-01-24,2015-01-25,-51.75,4,61.52,89292
23504,Critical,0.04,1.98,0.7,276,Lucille Rankin,Express Air,Corporate,Office Supplies,Rubber Bands,Wrap Bag,"Brites Rubber Bands, 1 1/2 oz. Box",0.83,United States,East,Connecticut,Newington,6111,2015-05-21,2015-05-22,-1.0,3,8.3,89291
23503,Critical,0.03,55.99,5.0,282,Vickie Andrews,Regular Air,Corporate,Technology,Telephones and Communication,Small Pack,Accessory36,0.83,United States,East,New Jersey,Belleville,7109,2015-05-21,2015-05-22,-221.254,9,416.95,89291
24512,High,0.1,1.68,1.57,283,Pauline Boyette,Regular Air,Corporate,Office Supplies,Pens & Art Supplies,Wrap Bag,Newell 323,0.59,United States,East,New Jersey,Newark,7101,2015-06-17,2015-06-18,-11.57,11,18.71,89293
19168,Low,0.0,4.13,5.34,286,Virginia Gay,Regular Air,Small Business,Office Supplies,Binders and Binder Accessories,Small Box,ACCOHIDE® Binder by Acco,0.38,United States,Central,Kansas,Shawnee,66203,2015-06-17,2015-06-21,-61.870000000000005,9,40.95,89761
19169,Low,0.1,130.98,54.74,286,Virginia Gay,Delivery Truck,Small Business,Furniture,Bookcases,Jumbo Box,"O'Sullivan Elevations Bookcase, Cherry Finish",0.69,United States,Central,Kansas,Shawnee,66203,2015-06-17,2015-06-21,-530.24,9,1155.73,89761
25624,Critical,0.09,28.48,1.99,288,Patricia Cole Blair,Regular Air,Small Business,Technology,Computer Peripherals,Small Pack,"Memorex 4.7GB DVD+RW, 3/Pack",0.4,United States,Central,Kansas,Wichita,67212,2015-01-16,2015-01-19,132.68699999999998,7,192.3,89762
25625,Critical,0.08,65.99,4.99,288,Patricia Cole Blair,Express Air,Small Business,Technology,Telephones and Communication,Small Box,MicroTAC 650,0.58,United States,Central,Kansas,Wichita,67212,2015-01-16,2015-01-18,496.89,14,748.1,89762
21223,Not Specified,0.04,4.98,4.62,290,Sara O'Connor,Regular Air,Small Business,Technology,Computer Peripherals,Small Pack,"Imation 3.5"", DISKETTE 44766 HGHLD3.52HD/FM, 10/Pack",0.64,United States,West,Colorado,Loveland,80538,2015-03-25,2015-03-26,-135.16,20,102.54,90837
23302,High,0.01,8.33,1.99,306,Thomas McAllister,Regular Air,Small Business,Technology,Computer Peripherals,Small Pack,"80 Minute Slim Jewel Case CD-R , 10/Pack - Staples",0.52,United States,East,Maryland,Pikesville,21208,2015-02-14,2015-02-15,15.895199999999999,8,70.16,87057
23303,High,0.04,85.99,0.99,306,Thomas McAllister,Regular Air,Small Business,Technology,Telephones and Communication,Wrap Bag,Accessory34,0.55,United States,East,Maryland,Pikesville,21208,2015-02-14,2015-02-16,855.9932999999999,17,1240.57,87057
5302,High,0.01,8.33,1.99,308,Glen Caldwell,Regular Air,Small Business,Technology,Computer Peripherals,Small Pack,"80 Minute Slim Jewel Case CD-R , 10/Pack - Staples",0.52,United States,West,Washington,Seattle,98115,2015-02-14,2015-02-15,10.74,32,280.62,37760
18853,Medium,0.04,1637.53,24.49,314,Ruby Gibbons,Regular Air,Corporate,Office Supplies,"Scissors, Rulers and Trimmers",Medium Box,High Speed Automatic Electric Letter Opener,0.81,United States,Central,Illinois,Forest Park,60130,2015-03-20,2015-03-22,-1759.58,2,3206.94,89166
18852,Medium,0.01,19.98,4.0,315,Benjamin Kaufman,Regular Air,Corporate,Technology,Computer Peripherals,Small Box,Belkin 105-Key Black Keyboard,0.68,United States,East,Massachusetts,Belchertown,1007,2015-03-20,2015-03-20,-72.23,2,43.08,89166
18032,Not Specified,0.09,7.38,5.21,317,Katherine Kearney,Regular Air,Corporate,Furniture,Office Furnishings,Small Box,"Eldon® Expressions™ Wood Desk Accessories, Oak",0.56,United States,West,California,Lemon Grove,91945,2015-06-17,2015-06-18,-27.160000000000004,9,66.55,86041
18033,Not Specified,0.04,5.98,5.15,317,Katherine Kearney,Regular Air,Corporate,Office Supplies,Paper,Small Box,Xerox 193,0.36,United States,West,California,Lemon Grove,91945,2015-06-17,2015-06-18,-52.34400000000001,17,103.49,86041
18034,Not Specified,0.04,15.42,10.68,317,Katherine Kearney,Regular Air,Corporate,Office Supplies,Storage & Organization,Small Box,"Decoflex Hanging Personal Folder File, Blue",0.58,United States,West,California,Lemon Grove,91945,2015-06-17,2015-06-18,-119.93599999999999,12,192.18,86041
20641,Low,0.04,8.33,1.99,321,Arthur Lowe Nash,Regular Air,Consumer,Technology,Computer Peripherals,Small Pack,"80 Minute Slim Jewel Case CD-R , 10/Pack - Staples",0.52,United States,East,Maryland,Potomac,20854,2015-04-04,2015-04-09,9.926799999999998,11,89.76,91057
25111,Not Specified,0.06,7.99,5.03,326,Brenda May,Regular Air,Consumer,Technology,Telephones and Communication,Medium Box,Bell Sonecor JB700 Caller ID,0.6,United States,Central,Illinois,Batavia,60510,2015-06-09,2015-06-10,-29.172,4,28.46,90973
19159,Medium,0.06,296.18,54.12,329,Faye Dyer,Delivery Truck,Home Office,Furniture,Tables,Jumbo Box,Hon 94000 Series Round Tables,0.76,United States,East,Maine,Sanford,4073,2015-04-14,2015-04-15,-715.7782060000003,5,1170.21,89726
19158,Medium,0.01,29.1,4.0,331,Bradley Pollock,Express Air,Home Office,Technology,Computer Peripherals,Small Box,Acco Keyboard-In-A-Box®,0.78,United States,East,New Hampshire,Goffstown,3045,2015-04-14,2015-04-16,-22.82,8,243.32,89726
18261,Critical,0.06,276.2,24.49,335,Curtis O'Connell,Regular Air,Corporate,Furniture,Chairs & Chairmats,Large Box,SAFCO Arco Folding Chair,,United States,West,Oregon,Medford,97504,2015-05-04,2015-05-05,2639.4708,14,3825.32,87277
18262,Critical,0.09,6.28,5.29,335,Curtis O'Connell,Regular Air,Corporate,Furniture,Office Furnishings,Small Box,"Eldon® 200 Class™ Desk Accessories, Burgundy",0.43,United States,West,Oregon,Medford,97504,2015-05-04,2015-05-04,-5.2,1,8.53,87277
